"ZCTA5","ZIPNAME","COUNTY","CBSA","CBSA_NAME","MSA","MSA_NAME"
"99167","RICE","Stevens WA",NA," ",NA," "
"99169","RITZVILLE","Adams WA",NA," ",NA," "
"99169","RITZVILLE","Adams WA",NA," ",NA," "
"99170","ROSALIA","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99170","ROSALIA","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99170","ROSALIA","Whitman WA","39420","Pullman, WA","39420"," "
"99171","SAINT JOHN","Whitman WA","39420","Pullman, WA","39420"," "
"99171","SAINT JOHN","Whitman WA","39420","Pullman, WA","39420"," "
"99173","SPRINGDALE","Stevens WA",NA," ",NA," "
"99173","SPRINGDALE","Stevens WA",NA," ",NA," "
"99173","SPRINGDALE","Stevens WA",NA," ",NA," "
"99176","THORNTON","Whitman WA","39420","Pullman, WA","39420"," "
"99176","THORNTON","Whitman WA","39420","Pullman, WA","39420"," "
"99176","THORNTON","Whitman WA","39420","Pullman, WA","39420"," "
"99179","UNIONTOWN","Whitman WA","39420","Pullman, WA","39420"," "
"99180","USK","Pend Oreille WA",NA," ",NA," "
"99181","VALLEY","Stevens WA",NA," ",NA," "
"99185","WILBUR","Lincoln WA",NA," ",NA," "
"991XX","991XX","Ferry WA",NA," ",NA," "
"991XX","991XX","Ferry WA",NA," ",NA," "
"991XX","991XX","Ferry WA",NA," ",NA," "
"991XX","991XX","Lincoln WA",NA," ",NA," "
"991XX","991XX","Lincoln WA",NA," ",NA," "
"991XX","991XX","Okanogan WA",NA," ",NA," "
"991XX","991XX","Pend Oreille WA",NA," ",NA," "
"991XX","991XX","Pend Oreille WA",NA," ",NA," "
"991XX","991XX","Stevens WA",NA," ",NA," "
"99201","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99202","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99203","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99204","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99205","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99206","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99206","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99207","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99208","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99208","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99212","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99216","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99216","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99217","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99217","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99217","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99218","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99218","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99223","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99223","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99223","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99224","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99224","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99224","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99224","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99224","SPOKANE","Spokane WA","44060","Spokane-Spokane Valley, WA","44060"," "
"99301","PASCO","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99301","PASCO","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99301","PASCO","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99301","PASCO","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99320","BENTON CITY","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99320","BENTON CITY","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99320","BENTON CITY","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99320","BENTON CITY","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99321","BEVERLY","Grant WA","34180","Moses Lake, WA","34180"," "
"99322","BICKLETON","Klickitat WA",NA," ",NA," "
"99323","BURBANK","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99324","COLLEGE PLACE","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99326","CONNELL","Adams WA",NA," ",NA," "
"99326","CONNELL","Adams WA",NA," ",NA," "
"99326","CONNELL","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99326","CONNELL","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99328","DAYTON","Columbia WA",NA," ",NA," "
"99328","DAYTON","Columbia WA",NA," ",NA," "
"99329","DIXIE","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99330","ELTOPIA","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99330","ELTOPIA","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99330","ELTOPIA","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99332","HATTON","Adams WA",NA," ",NA," "
"99335","KAHLOTUS","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99336","KENNEWICK","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99337","KENNEWICK","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99337","KENNEWICK","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99338","99338","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99338","99338","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99341","LIND","Adams WA",NA," ",NA," "
"99343","MESA","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99343","MESA","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99344","MATTAWA","Adams WA",NA," ",NA," "
"99344","MATTAWA","Adams WA",NA," ",NA," "
"99344","MATTAWA","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"99344","MATTAWA","Grant WA","34180","Moses Lake, WA","34180"," "
"99345","PATERSON","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99346","PLYMOUTH","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99347","POMEROY","Columbia WA",NA," ",NA," "
"99347","POMEROY","Columbia WA",NA," ",NA," "
"99347","POMEROY","Garfield WA",NA," ",NA," "
"99347","POMEROY","Garfield WA",NA," ",NA," "
"99347","POMEROY","Whitman WA","39420","Pullman, WA","39420"," "
"99348","PRESCOTT","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99348","PRESCOTT","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99349","99349","Grant WA","34180","Moses Lake, WA","34180"," "
"99350","PROSSER","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99350","PROSSER","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99350","PROSSER","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99350","PROSSER","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99350","PROSSER","Klickitat WA",NA," ",NA," "
"99352","RICHLAND","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99353","99353","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"99356","ROOSEVELT","Klickitat WA",NA," ",NA," "
"99357","ROYAL CITY","Grant WA","34180","Moses Lake, WA","34180"," "
"99357","ROYAL CITY","Grant WA","34180","Moses Lake, WA","34180"," "
"99359","STARBUCK","Columbia WA",NA," ",NA," "
"99360","LOWDEN","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99360","LOWDEN","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99360","LOWDEN","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99360","LOWDEN","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99361","WAITSBURG","Columbia WA",NA," ",NA," "
"99361","WAITSBURG","Columbia WA",NA," ",NA," "
"99361","WAITSBURG","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99361","WAITSBURG","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99362","WALLA WALLA","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99362","WALLA WALLA","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99362","WALLA WALLA","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99362","WALLA WALLA","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99363","WALLULA","Walla Walla WA","47460","Walla Walla, WA","47460"," "
"99371","WASHTUCNA","Adams WA",NA," ",NA," "
"993XX","993XX","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"993XX","993XX","Benton WA","28420","Kennewick-Richland, WA","28420"," "
"993XX","993XX","Columbia WA",NA," ",NA," "
"993XX","993XX","Franklin WA","28420","Kennewick-Richland, WA","28420"," "
"993XX","993XX","Garfield WA",NA," ",NA," "
"993XX","993XX","Garfield WA",NA," ",NA," "
"99401","ANATONE","Asotin WA","30300","Lewiston, ID-WA","30300"," "
"99402","ASOTIN","Asotin WA","30300","Lewiston, ID-WA","30300"," "
"99402","ASOTIN","Asotin WA","30300","Lewiston, ID-WA","30300"," "
"99403","CLARKSTON","Asotin WA","30300","Lewiston, ID-WA","30300"," "
"99403","CLARKSTON","Asotin WA","30300","Lewiston, ID-WA","30300"," "
